Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
67234,882249,36,14,single,owned,no,Dentist,Phagwara,Punjab,12,13,1
262,6220011,57,19,single,owned,no,Engineer,Phusro,Jharkhand,14,14,0
149913,5336799,22,18,single,rented,no,Firefighter,Nanded,Maharashtra,7,12,0
42703,7403437,77,14,single,rented,no,Technician,Junagadh,Gujarat,10,14,1
14356,3440491,67,3,single,rented,no,Computer_hardware_engineer,Jalgaon,Maharashtra,3,12,1
83996,7655074,22,15,single,rented,no,Comedian,Raebareli,Uttar_Pradesh,7,11,0
137371,2248392,46,20,married,rented,yes,Physician,Lucknow,Uttar_Pradesh,13,13,0
225336,9295310,41,11,single,rented,yes,Civil_servant,Nadiad,Gujarat,9,12,1
26657,3837133,32,3,single,rented,no,Psychologist,Rajahmundry[19][20],Andhra_Pradesh,3,11,1
37482,5384780,55,12,single,rented,yes,Flight_attendant,Ratlam,Madhya_Pradesh,5,12,1
242365,2966707,58,3,single,rented,no,Chemical_engineer,Rajahmundry[19][20],Andhra_Pradesh,3,12,1
86868,9215066,69,11,single,rented,no,Magistrate,Gaya,Bihar,11,10,1
238879,4914866,62,18,single,rented,no,Magistrate,Firozabad,Uttar_Pradesh,8,14,0
208563,80603,58,12,single,rented,yes,Petroleum_Engineer,Ramagundam[27],Telangana,12,13,1
159277,9735655,57,2,single,rented,no,Artist,Cuttack,Odisha,2,13,0
160853,8663689,26,19,single,rented,no,Technology_specialist,Allahabad,Uttar_Pradesh[5],5,11,0
3031,9153316,31,6,single,rented,no,Technical_writer,Gwalior,Madhya_Pradesh,6,12,1
25106,3440491,67,3,single,rented,no,Computer_hardware_engineer,Jalgaon,Maharashtra,3,12,1
76830,2204102,22,17,single,rented,no,Architect,Kavali,Andhra_Pradesh,7,12,1
198586,2278568,25,4,single,rented,no,Consultant,Unnao,Uttar_Pradesh,4,12,1
39120,7226673,23,6,single,rented,no,Flight_attendant,Mysore[7][8][9],Karnataka,5,10,0
184118,6104309,30,3,single,rented,no,Librarian,Morbi,Gujarat,3,12,0
226693,909768,28,4,single,rented,no,Statistician,Guwahati,Assam,4,12,1
204792,5540740,76,19,single,norent_noown,no,Petroleum_Engineer,Bhatpara,West_Bengal,7,12,0
218236,7880598,75,10,single,rented,yes,Civil_engineer,Bhind,Madhya_Pradesh,10,14,0
124468,6975092,73,9,single,rented,no,Architect,Kakinada,Andhra_Pradesh,9,13,0
198793,6653271,49,11,single,rented,no,Civil_engineer,Kochi,Kerala,11,10,1
6857,7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,1
54946,8200302,36,13,single,owned,no,Librarian,Shimla,Himachal_Pradesh,5,11,0
32147,8420858,55,14,single,rented,no,Technology_specialist,Bhagalpur,Bihar,7,13,0
130660,9083499,77,19,single,rented,no,Psychologist,Ulhasnagar,Maharashtra,13,10,0
143325,8149390,78,1,single,rented,no,Computer_hardware_engineer,Ratlam,Madhya_Pradesh,1,11,1
148628,3728026,48,17,single,rented,yes,Official,Nanded,Maharashtra,11,12,0
231771,7222596,30,13,single,rented,no,Economist,Shimla,Himachal_Pradesh,6,10,1
214657,649091,72,15,single,rented,no,Artist,Kishanganj[35],Bihar,14,12,0
150360,5465985,35,9,single,rented,no,Official,Suryapet,Telangana,9,10,0
33386,523445,44,1,single,rented,yes,Graphic_Designer,Korba,Chhattisgarh,1,12,0
96432,365275,22,15,single,rented,no,Secretary,Panihati,West_Bengal,8,13,0
212251,5180835,22,1,single,rented,no,Air_traffic_controller,Bardhaman,West_Bengal,1,10,1
84226,6003357,48,9,single,rented,no,Artist,Etawah,Uttar_Pradesh,9,11,0
152368,5218196,49,12,single,rented,yes,Air_traffic_controller,Guntur[13],Andhra_Pradesh,12,10,0
60097,7556569,72,6,single,rented,no,Artist,Purnia[26],Bihar,6,11,0
50794,5796023,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,11,1
231137,456125,52,7,single,owned,no,Air_traffic_controller,Bettiah[33],Bihar,7,12,0
211319,1117930,79,15,single,rented,no,Drafter,Rohtak,Haryana,9,12,1
209091,4038904,25,6,single,rented,yes,Architect,Siliguri,West_Bengal,6,12,1
141969,553772,38,19,single,rented,yes,Computer_operator,Ludhiana,Punjab,9,14,1
49763,6894894,27,7,single,rented,no,Librarian,Vasai-Virar,Maharashtra,7,13,0
111914,3417203,53,15,single,rented,no,Statistician,Shahjahanpur,Uttar_Pradesh,5,13,1
5343,5452246,23,7,single,rented,yes,Surgeon,Panvel,Maharashtra,6,14,0
90731,4301546,66,12,single,rented,yes,Analyst,Karawal_Nagar,Delhi,8,11,1
96144,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,0
145473,2561886,41,6,single,rented,yes,Chemical_engineer,Ramgarh,Jharkhand,5,14,1
56948,2478694,39,0,single,rented,yes,Comedian,Gopalpur,West_Bengal,0,13,0
144158,7167091,51,19,single,rented,yes,Army_officer,Barasat,West_Bengal,6,11,1
16297,7187813,47,2,single,rented,no,Flight_attendant,Parbhani,Maharashtra,2,13,1
58170,5993219,79,17,single,rented,yes,Biomedical_Engineer,Nagaon,Assam,4,12,0
50899,8424956,57,12,single,rented,no,Engineer,Kadapa[23],Andhra_Pradesh,12,10,1
212694,6913078,38,14,married,rented,no,Aviator,Sirsa,Haryana,3,14,1
85707,3762111,61,13,single,rented,yes,Comedian,North_Dumdum,West_Bengal,6,13,1
1994,151700,33,20,single,rented,no,Politician,Patiala,Punjab,6,13,1
71795,140516,29,19,single,rented,no,Politician,Vellore,Tamil_Nadu,14,10,1
140253,3326988,42,7,single,rented,no,Chartered_Accountant,Anand,Gujarat,7,14,1
83609,1114427,73,9,single,rented,yes,Comedian,Sasaram[30],Bihar,9,13,1
247582,5895569,33,20,single,rented,no,Police_officer,Surendranagar_Dudhrej,Gujarat,4,11,1
115929,7458144,26,13,single,rented,yes,Technical_writer,Bahraich,Uttar_Pradesh,7,11,1
237235,7071634,31,2,single,rented,no,Analyst,Tirupati[21][22],Andhra_Pradesh,2,14,1
213030,3117744,55,18,single,rented,no,Flight_attendant,Amritsar,Punjab,7,12,0
142829,4432896,29,14,single,rented,no,Civil_engineer,Kavali,Andhra_Pradesh,13,14,1
31368,2309662,64,12,single,owned,no,Civil_engineer,Bilaspur,Chhattisgarh,10,11,0
8607,5682930,56,16,single,rented,no,Police_officer,Hindupur,Andhra_Pradesh,8,14,0
232043,7151649,34,7,single,owned,no,Computer_operator,Amritsar,Punjab,7,12,1
101489,8807021,26,19,single,owned,no,Statistician,Vijayanagaram,Andhra_Pradesh,3,13,0
91850,6535026,79,18,single,rented,no,Design_Engineer,Farrukhabad,Uttar_Pradesh,12,11,0
102305,2428943,34,18,single,rented,no,Statistician,Alappuzha,Kerala,10,14,0
25029,3070513,33,7,single,rented,no,Computer_hardware_engineer,Sagar,Madhya_Pradesh,7,13,0
133518,5764547,21,8,single,rented,no,Petroleum_Engineer,Thrissur,Kerala,7,10,0
210097,9103667,54,3,married,owned,no,Software_Developer,Howrah,West_Bengal,3,12,0
246371,5853668,60,16,single,rented,no,Dentist,Kamarhati,West_Bengal,9,10,0
245772,17975,43,5,single,rented,no,Engineer,Jammu[16],Jammu_and_Kashmir,5,14,0
91453,1415711,40,5,single,rented,no,Microbiologist,Hindupur,Andhra_Pradesh,5,10,1
23785,7644982,24,1,single,rented,no,Scientist,Faridabad,Haryana,1,11,1
13459,4613553,27,13,single,owned,no,Civil_engineer,Mysore[7][8][9],Karnataka,13,10,1
177073,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0
77798,4778152,42,13,single,rented,no,Secretary,Tirupati[21][22],Andhra_Pradesh,3,12,1
24316,5013716,29,17,single,rented,no,Fashion_Designer,Mango,Jharkhand,10,11,1
243610,492360,59,6,single,rented,yes,Economist,Gudivada,Andhra_Pradesh,6,11,1
175661,5971936,24,1,single,rented,no,Analyst,Dehri[30],Bihar,1,10,1
76954,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,1
215443,5203215,51,19,single,rented,no,Civil_servant,Hajipur[31],Bihar,8,13,0
82347,8605005,31,20,single,rented,no,Petroleum_Engineer,Mysore[7][8][9],Karnataka,5,14,1
187742,5336799,22,18,single,rented,no,Firefighter,Nanded,Maharashtra,7,12,0
109425,6207088,35,16,single,rented,no,Economist,Arrah,Bihar,13,13,1
149432,8940384,33,10,single,rented,no,Secretary,Thane,Maharashtra,6,12,0
105564,1151169,78,14,married,rented,yes,Hotel_Manager,Solapur,Maharashtra,13,14,0
48844,1670303,35,13,married,rented,no,Analyst,Berhampore,West_Bengal,5,14,1
49612,1500447,75,13,married,rented,no,Artist,Jaunpur,Uttar_Pradesh,13,12,1
59508,8451099,70,4,single,rented,yes,Design_Engineer,Kishanganj[35],Bihar,4,13,1
232974,2938854,77,1,single,rented,no,Analyst,Thrissur,Kerala,1,11,1
142619,7644982,24,1,single,rented,no,Scientist,Faridabad,Haryana,1,11,1
120615,5625315,69,16,single,rented,no,Fashion_Designer,Indore,Madhya_Pradesh,14,14,1
72663,2974289,22,3,single,rented,no,Civil_servant,Raebareli,Uttar_Pradesh,3,13,1
30130,4566497,61,1,single,rented,no,Psychologist,Anantapuram[24],Andhra_Pradesh,1,10,0
175628,9232506,75,2,single,rented,no,Design_Engineer,Avadi,Tamil_Nadu,2,11,1
37417,7200605,34,9,single,rented,yes,Civil_servant,Kharagpur,West_Bengal,9,13,1
88802,2499276,21,0,single,rented,no,Physician,Dhanbad,Jharkhand,0,12,1
22330,931235,71,0,single,rented,no,Flight_attendant,Giridih,Jharkhand,0,13,0
240833,5922018,54,1,single,rented,yes,Lawyer,Jammu[16],Jammu_and_Kashmir,1,14,1
67389,6101750,64,4,single,rented,yes,Psychologist,Bhubaneswar,Odisha,4,11,1
151266,3970273,53,14,single,rented,no,Air_traffic_controller,Satna,Madhya_Pradesh,4,12,0
82122,5827839,43,1,single,rented,no,Computer_hardware_engineer,Ichalkaranji,Maharashtra,1,10,1
245727,7825954,67,6,married,rented,no,Flight_attendant,Hubliâ€“Dharwad,Karnataka,6,14,0
164057,8909724,71,4,single,rented,no,Artist,Sri_Ganganagar,Rajasthan,4,11,1
75397,1020861,42,17,single,rented,no,Hotel_Manager,Indore,Madhya_Pradesh,7,14,1
219073,4384781,70,6,single,rented,no,Surgeon,Purnia[26],Bihar,6,11,1
127077,9232506,75,2,single,rented,no,Design_Engineer,Avadi,Tamil_Nadu,2,11,1
123181,9662707,31,2,single,rented,no,Air_traffic_controller,Aurangabad[39],Bihar,2,13,1
243316,7418573,53,20,single,rented,no,Microbiologist,Karnal,Haryana,14,13,1
149536,6693633,34,0,single,rented,no,Civil_servant,Siwan[32],Bihar,0,12,0
35958,8751622,34,17,single,rented,no,Aviator,Rourkela,Odisha,7,11,0
227380,4978484,61,19,single,rented,no,Biomedical_Engineer,Ajmer,Rajasthan,7,12,1
140889,9368529,59,7,single,rented,no,Designer,Dibrugarh,Assam,7,10,1
228300,487930,60,5,single,rented,yes,Army_officer,Burhanpur,Madhya_Pradesh,5,12,0
42653,5112098,77,11,single,rented,no,Analyst,Indore,Madhya_Pradesh,11,11,1
184357,6991135,31,16,single,norent_noown,yes,Fashion_Designer,Mehsana,Gujarat,11,11,0
69505,8760061,30,19,single,rented,no,Mechanical_engineer,Mau,Uttar_Pradesh,12,14,0
160821,9148290,50,15,single,rented,no,Architect,Bhilwara,Rajasthan,12,10,0
222709,9801369,54,11,single,norent_noown,yes,Software_Developer,Raipur,Chhattisgarh,6,13,0
54813,4157390,34,17,married,rented,no,Statistician,Siliguri,West_Bengal,12,13,0
144889,3172080,40,2,single,norent_noown,no,Computer_operator,Mangalore,Karnataka,2,11,0
182929,2391997,69,19,single,rented,no,Magistrate,Sirsa,Haryana,6,11,1
24696,7134787,63,15,single,rented,no,Web_designer,Sambalpur,Odisha,12,12,1
89645,6912450,23,17,single,rented,no,Technical_writer,Anantapuram[24],Andhra_Pradesh,10,14,0
101854,6896303,25,7,single,rented,no,Police_officer,Bhubaneswar,Odisha,7,13,0
19778,6973369,68,20,single,rented,no,Physician,Raebareli,Uttar_Pradesh,11,13,1
157075,4792641,40,15,single,rented,yes,Software_Developer,Kakinada,Andhra_Pradesh,13,10,0
174375,7757255,75,0,single,rented,no,Comedian,Kalyan-Dombivli,Maharashtra,0,14,0
235730,289977,35,8,single,rented,no,Psychologist,Gopalpur,West_Bengal,8,13,1
6730,2635606,59,8,single,rented,no,Physician,Khammam,Telangana,4,12,0
236623,491399,57,12,single,rented,no,Mechanical_engineer,Pali,Rajasthan,3,11,1
155682,6011488,41,2,single,rented,no,Air_traffic_controller,Berhampore,West_Bengal,2,12,1
40543,951589,66,12,single,rented,yes,Police_officer,Kolkata,West_Bengal,3,12,0
3438,5144485,55,4,single,rented,no,Secretary,Chapra,Bihar,4,13,0
165372,9981206,61,18,single,rented,no,Comedian,Bhagalpur,Bihar,12,10,0
206644,4727668,62,20,single,rented,yes,Drafter,Khandwa,Madhya_Pradesh,7,10,1
228114,9314834,73,3,single,rented,no,Politician,Kharagpur,West_Bengal,3,13,1
232207,6848641,56,10,single,rented,no,Financial_Analyst,Shahjahanpur,Uttar_Pradesh,8,11,1
36763,1880537,25,8,single,rented,no,Chemical_engineer,Karawal_Nagar,Delhi,8,11,0
236155,3602068,39,9,single,owned,no,Microbiologist,Rajkot,Gujarat,9,14,1
117770,9662707,31,2,single,rented,no,Air_traffic_controller,Aurangabad[39],Bihar,2,13,0
204216,6767059,53,10,single,rented,no,Magistrate,Dehri[30],Bihar,10,11,0
134407,7862365,49,11,single,rented,no,Design_Engineer,Bokaro,Jharkhand,8,12,0
62768,7769983,61,19,single,rented,no,Magistrate,Junagadh,Gujarat,8,14,1
196947,2725660,32,7,single,rented,no,Army_officer,Malegaon,Maharashtra,7,10,0
227443,5545405,76,6,single,rented,yes,Police_officer,Patna,Bihar,6,10,0
72011,1743237,66,0,single,rented,no,Civil_servant,Guntur[13],Andhra_Pradesh,0,14,1
241822,9295133,22,8,single,rented,no,Firefighter,Morbi,Gujarat,8,12,0
6724,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,1
250356,8876665,47,10,single,owned,no,Hotel_Manager,Narasaraopet,Andhra_Pradesh,10,14,0
248108,3897608,42,13,single,rented,no,Microbiologist,Kolhapur,Maharashtra,4,12,0
84835,7171645,31,10,married,rented,no,Fashion_Designer,Maheshtala,West_Bengal,5,14,1
146802,7794515,51,2,single,rented,no,Web_designer,Kanpur,Uttar_Pradesh,2,11,1
134013,7396490,59,0,married,rented,yes,Analyst,Dibrugarh,Assam,0,11,0
75848,7583437,74,13,single,owned,yes,Web_designer,Etawah,Uttar_Pradesh,9,13,0
108644,1112644,23,16,single,rented,yes,Official,Navi_Mumbai,Maharashtra,6,10,1
133116,2576636,75,17,single,norent_noown,yes,Geologist,Gulbarga,Karnataka,11,14,0
74009,7171645,31,10,married,rented,no,Fashion_Designer,Maheshtala,West_Bengal,5,14,1
36427,1315106,62,5,single,rented,no,Police_officer,Hajipur[31],Bihar,5,12,1
184009,4824858,58,15,single,rented,no,Hotel_Manager,Surat,Gujarat,8,11,0
224156,2912366,54,19,single,rented,yes,Chef,Hazaribagh,Jharkhand,10,14,1
4029,1519180,59,2,single,rented,yes,Surveyor,Buxar[37],Bihar,2,10,1
110997,2929735,23,14,single,rented,no,Microbiologist,Davanagere,Karnataka,9,12,1
119241,7891663,64,6,single,rented,no,Politician,Akola,Maharashtra,6,10,0
174441,3915230,40,16,married,rented,yes,Computer_hardware_engineer,Vasai-Virar,Maharashtra,11,14,0
148161,6443274,79,12,single,rented,no,Chartered_Accountant,Thanjavur,Tamil_Nadu,9,14,1
110625,6588127,76,5,single,rented,no,Technician,Bhiwani,Haryana,5,10,1
52961,6653271,49,11,single,rented,no,Civil_engineer,Kochi,Kerala,11,10,1
59180,2158013,21,6,single,owned,yes,Firefighter,Thanjavur,Tamil_Nadu,6,10,1
231787,5062187,27,2,single,rented,no,Web_designer,Tezpur,Assam,2,10,0
103168,2318528,33,8,single,rented,no,Software_Developer,Gaya,Bihar,8,11,0
28763,7134942,28,20,single,rented,yes,Computer_hardware_engineer,Raiganj,West_Bengal,11,10,1
217759,9453133,70,9,married,rented,no,Surgeon,Junagadh,Gujarat,9,10,1
163057,8185066,45,0,single,rented,yes,Industrial_Engineer,Solapur,Maharashtra,0,12,0
56231,7644982,24,1,single,rented,no,Scientist,Faridabad,Haryana,1,11,1
168460,4659517,76,2,married,rented,no,Army_officer,Tirupati[21][22],Andhra_Pradesh,2,12,0
34204,5423896,34,12,single,rented,no,Librarian,Uluberia,West_Bengal,5,12,0
103834,4295071,42,12,single,norent_noown,no,Chemical_engineer,Dhanbad,Jharkhand,5,10,0
71672,9766082,28,9,single,rented,no,Army_officer,Durgapur,West_Bengal,3,14,1
231086,4171277,55,8,single,rented,no,Politician,Bhilwara,Rajasthan,8,13,1
240350,6738482,64,4,single,rented,no,Dentist,Ambattur,Tamil_Nadu,4,10,0
91883,2966871,78,7,married,rented,no,Magistrate,Patna,Bihar,3,11,0
4878,9674252,41,7,single,rented,yes,Petroleum_Engineer,Patiala,Punjab,6,13,0
20169,235563,48,5,married,rented,no,Flight_attendant,Katihar,Bihar,5,11,1
196664,2837107,70,3,single,rented,no,Consultant,South_Dumdum,West_Bengal,3,11,1
246504,2005837,72,9,single,rented,no,Economist,Ramgarh,Jharkhand,9,13,1
169382,9962662,79,19,single,rented,no,Microbiologist,Amritsar,Punjab,7,11,0
9001,974413,35,1,single,rented,no,Librarian,Burhanpur,Madhya_Pradesh,1,14,1
176703,8763038,72,13,single,rented,no,Technician,Thoothukudi,Tamil_Nadu,13,12,0
7297,9704228,45,14,single,rented,no,Engineer,Ghaziabad,Uttar_Pradesh,3,14,0
66109,5613340,59,17,single,rented,no,Technical_writer,Serampore,West_Bengal,14,11,1
229227,2600840,76,0,single,rented,no,Computer_hardware_engineer,Thoothukudi,Tamil_Nadu,0,14,0
174313,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1
20905,904634,73,19,single,rented,no,Air_traffic_controller,Rajkot,Gujarat,7,12,0
120125,9579515,30,19,single,rented,yes,Politician,Vadodara,Gujarat,12,12,0
144502,5336799,22,18,single,rented,no,Firefighter,Nanded,Maharashtra,7,12,0
5537,8451099,70,4,single,rented,yes,Design_Engineer,Kishanganj[35],Bihar,4,13,1
38521,9412724,57,0,single,rented,no,Consultant,Fatehpur,Uttar_Pradesh,0,14,0
83893,9122548,58,12,single,rented,no,Firefighter,Saharsa[29],Bihar,9,14,1
205805,7184863,49,19,single,rented,no,Flight_attendant,Cuttack,Odisha,7,13,0
112285,8909885,22,3,married,rented,yes,Computer_operator,Darbhanga,Bihar,3,11,0
182744,80183,72,4,single,rented,yes,Financial_Analyst,Srinagar,Jammu_and_Kashmir,4,13,1
43316,979926,61,14,single,rented,yes,Police_officer,Indore,Madhya_Pradesh,7,11,1
26079,4825118,52,1,single,rented,no,Magistrate,Danapur,Bihar,1,10,1
183414,7716359,70,0,single,rented,no,Statistician,Udaipur,Rajasthan,0,12,1
58177,6565653,53,12,single,owned,no,Army_officer,Aligarh,Uttar_Pradesh,11,12,0
155510,6235492,68,6,single,norent_noown,no,Comedian,Jamalpur[36],Bihar,6,12,0
214685,3293636,74,15,single,rented,yes,Firefighter,Singrauli,Madhya_Pradesh,6,14,0
52730,5843241,74,15,single,rented,no,Air_traffic_controller,Kollam,Kerala,9,14,0
77653,1211333,32,14,single,rented,no,Architect,Kirari_Suleman_Nagar,Delhi,13,14,0
203866,1548154,30,13,single,rented,no,Graphic_Designer,South_Dumdum,West_Bengal,4,12,0
115752,9974540,54,6,single,rented,yes,Architect,Danapur,Bihar,6,13,0
70767,4370986,31,9,single,rented,no,Engineer,Mumbai,Maharashtra,4,12,0
111836,5997509,42,1,single,rented,no,Army_officer,Imphal,Manipur,1,13,1
213767,1621444,22,16,single,rented,no,Dentist,Gaya,Bihar,9,11,1
34798,4763378,70,6,single,rented,yes,Psychologist,Ambattur,Tamil_Nadu,6,14,1
123204,6083984,45,15,single,rented,no,Secretary,Ujjain,Madhya_Pradesh,3,12,1
51742,7360578,26,6,married,rented,yes,Scientist,Faridabad,Haryana,6,10,0
68544,9557082,70,0,married,rented,yes,Financial_Analyst,Bharatpur,Rajasthan,0,13,1
181463,3023559,65,16,married,rented,yes,Psychologist,Proddatur,Andhra_Pradesh,8,10,1
7597,8964066,37,6,single,rented,no,Chemical_engineer,Bihar_Sharif,Bihar,5,12,0
121175,5004535,78,5,single,rented,no,Computer_operator,Gandhidham,Gujarat,5,10,0
56841,9222965,77,3,single,rented,no,Secretary,Bidar,Karnataka,3,10,0
241134,8136106,24,14,single,rented,yes,Surgeon,Kolkata,West_Bengal,11,12,1
83716,1360053,47,9,single,rented,no,Software_Developer,Kharagpur,West_Bengal,4,11,1
215382,4164102,63,4,married,owned,no,Magistrate,Thanjavur,Tamil_Nadu,4,14,0
120867,8524690,38,7,single,rented,yes,Consultant,Jodhpur,Rajasthan,7,12,0
170215,5971936,24,1,single,rented,no,Analyst,Dehri[30],Bihar,1,10,1
251267,9020777,48,4,single,rented,no,Official,Srikakulam,Andhra_Pradesh,4,13,0
94034,6284000,32,3,single,rented,no,Petroleum_Engineer,Kochi,Kerala,3,11,1
195988,6212340,56,11,single,rented,no,Drafter,Buxar[37],Bihar,11,12,0
243501,1870670,46,8,single,rented,yes,Dentist,Avadi,Tamil_Nadu,8,10,1
124094,6269757,61,6,single,rented,no,Consultant,Sambalpur,Odisha,6,12,1
33001,3306281,33,16,single,rented,no,Engineer,Machilipatnam,Andhra_Pradesh,8,12,1
44248,6810655,30,11,single,rented,no,Official,Durgapur,West_Bengal,10,12,1
16668,5736165,57,1,single,rented,no,Engineer,Nagaon,Assam,1,10,0
42929,3160585,42,10,single,rented,no,Analyst,Srinagar,Jammu_and_Kashmir,8,10,1
180394,8212954,70,7,single,rented,no,Surveyor,Bardhaman,West_Bengal,5,14,0
193549,4826921,36,5,single,rented,no,Web_designer,Begusarai,Bihar,5,13,0
183941,8160444,30,19,single,rented,no,Aviator,Korba,Chhattisgarh,10,12,0
113092,5597223,74,8,single,rented,yes,Computer_operator,Ajmer,Rajasthan,3,14,1
37823,8312895,35,12,single,rented,no,Psychologist,Bhagalpur,Bihar,11,14,0
251617,3699750,26,16,single,rented,no,Physician,Ranchi,Jharkhand,10,12,1
127220,6472266,21,2,single,rented,yes,Mechanical_engineer,Hospet,Karnataka,2,11,1
11878,181844,33,6,married,rented,no,Computer_hardware_engineer,South_Dumdum,West_Bengal,6,11,0
172442,8437491,22,2,single,rented,no,Industrial_Engineer,Etawah,Uttar_Pradesh,2,14,1
42436,3354920,51,12,single,rented,yes,Computer_hardware_engineer,Vadodara,Gujarat,4,11,0
192963,3802122,54,17,single,rented,yes,Official,Thoothukudi,Tamil_Nadu,4,10,0
1831,4872825,76,6,single,rented,yes,Flight_attendant,Tinsukia,Assam,6,10,1
161653,2460413,61,15,single,rented,no,Technical_writer,Dhule,Maharashtra,6,12,0
81982,9253093,54,2,single,rented,yes,Secretary,Danapur,Bihar,2,12,1
37304,1537256,29,5,single,rented,yes,Biomedical_Engineer,Bathinda,Punjab,5,14,1
125544,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra_Pradesh,3,13,0
110210,6081941,22,19,single,rented,yes,Financial_Analyst,Kollam,Kerala,6,12,0
48025,3148579,45,9,single,rented,no,Police_officer,Gudivada,Andhra_Pradesh,9,10,1
49352,6794531,68,20,single,rented,no,Hotel_Manager,Vadodara,Gujarat,14,10,1
47922,4873523,22,15,single,rented,no,Firefighter,Howrah,West_Bengal,3,11,1
